asset_class,symbol,tf,group,spec,entry,direction,exit,gate,sharpe,sortino,max_dd,months_in_profit,ann_turnover,total_return,n_obs
crypto,SOLUSDT,1d,headline,blend|asym,blend,asym,-,-,0.94,1.293,-0.0927,0.394,0.8,0.3654,2147
crypto,SOLUSDT,4h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.571,0.917,-0.2058,0.493,13.8,0.5841,2147
crypto,SOLUSDT,4h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.399,0.604,-0.2719,0.507,7.9,0.3532,2147
crypto,SOLUSDT,4h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.343,0.527,-0.3279,0.507,6.0,0.2836,2147
crypto,SOLUSDT,4h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.929,1.347,-0.2899,0.606,8.1,1.2308,2147
crypto,SOLUSDT,4h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.638,1.037,-0.2673,0.549,58.9,0.6834,2147
crypto,SOLUSDT,4h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.566,0.895,-0.1993,0.521,34.2,0.5851,2147
crypto,SOLUSDT,4h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.487,0.787,-0.202,0.563,60.4,0.4674,2147
crypto,SOLUSDT,4h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.628,1.013,-0.2296,0.479,9.8,0.6748,2147
crypto,SOLUSDT,4h,entry,blend|ls,blend,ls,-,-,0.811,1.167,-0.0923,0.465,8.7,0.4821,2147
crypto,SOLUSDT,4h,entry,strength|ls,strength,ls,-,-,0.658,1.029,-0.173,0.465,27.5,0.4635,2147
crypto,SOLUSDT,4h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.763,0.853,-0.1875,0.352,3.8,0.5819,2147
crypto,SOLUSDT,4h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.165,-0.177,-0.3416,0.324,4.1,-0.1441,2147
crypto,SOLUSDT,4h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.676,0.955,-0.2087,0.521,5.0,0.522,2147
crypto,SOLUSDT,4h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.4,0.619,-0.28,0.479,21.7,0.3451,2147
crypto,SOLUSDT,4h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.242,0.381,-0.3062,0.437,29.8,0.1638,2147
crypto,SOLUSDT,4h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.573,0.872,-0.2494,0.521,7.3,0.5934,2147
crypto,SOLUSDT,4h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.399,0.604,-0.2719,0.507,7.9,0.3532,2147
crypto,SOLUSDT,4h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.409,0.604,-0.2715,0.479,7.7,0.3611,2147
crypto,SOLUSDT,4h,headline,blend|long_only,blend,long_only,-,-,1.285,1.509,-0.0641,0.394,3.8,0.5032,2147
crypto,SOLUSDT,4h,headline,blend|asym,blend,asym,-,-,1.205,1.837,-0.0589,0.507,5.3,0.5009,2147
crypto,TRXUSDT,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.623,1.087,-0.228,0.57,3.9,1.01,2390
crypto,TRXUSDT,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.668,1.159,-0.3024,0.544,2.0,1.1311,2390
crypto,TRXUSDT,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.821,1.413,-0.2479,0.57,1.2,1.6076,2390
crypto,TRXUSDT,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.481,0.816,-0.3849,0.494,2.0,0.6637,2390
crypto,TRXUSDT,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.213,0.374,-0.4262,0.481,17.6,0.1709,2390
crypto,TRXUSDT,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.785,1.387,-0.1758,0.582,11.3,1.486,2390
crypto,TRXUSDT,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.452,-0.411,-0.5996,0.418,18.7,-0.5253,2390
crypto,TRXUSDT,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.65,1.142,-0.2447,0.532,2.4,1.0821,2390
crypto,TRXUSDT,1d,entry,blend|ls,blend,ls,-,-,0.582,1.08,-0.1132,0.494,2.3,0.5483,2390
crypto,TRXUSDT,1d,entry,strength|ls,strength,ls,-,-,0.611,1.034,-0.1172,0.456,7.6,0.7625,2390
crypto,TRXUSDT,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.938,1.464,-0.168,0.506,1.2,1.8474,2390
crypto,TRXUSDT,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.577,-0.399,-0.2518,0.076,0.7,-0.2514,2390
crypto,TRXUSDT,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.866,1.517,-0.2087,0.557,1.5,1.6198,2390
crypto,TRXUSDT,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.675,1.18,-0.2527,0.519,6.5,1.1412,2390
crypto,TRXUSDT,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.652,1.136,-0.2625,0.582,6.7,1.0774,2390
crypto,TRXUSDT,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.572,0.98,-0.3026,0.519,2.0,0.8783,2390
crypto,TRXUSDT,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.668,1.159,-0.3024,0.544,2.0,1.1311,2390
crypto,TRXUSDT,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.502,0.78,-0.2466,0.43,1.8,0.6678,2390
crypto,TRXUSDT,1d,headline,blend|long_only,blend,long_only,-,-,0.706,1.14,-0.0856,0.468,1.7,0.702,2390
crypto,TRXUSDT,1d,headline,blend|asym,blend,asym,-,-,0.671,1.247,-0.0875,0.494,1.8,0.6551,2390
crypto,TRXUSDT,4h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.503,0.844,-0.342,0.57,28.8,0.6303,2390
crypto,TRXUSDT,4h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.453,0.727,-0.4741,0.595,17.0,0.5347,2390
crypto,TRXUSDT,4h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.525,0.813,-0.3668,0.57,12.4,0.6693,2390
crypto,TRXUSDT,4h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.514,0.826,-0.337,0.519,16.0,0.6438,2390
crypto,TRXUSDT,4h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.394,-0.628,-0.5675,0.405,126.2,-0.4417,2390
crypto,TRXUSDT,4h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.531,0.891,-0.2663,0.595,84.9,0.6855,2390
crypto,TRXUSDT,4h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.704,-1.125,-0.6382,0.354,133.1,-0.6054,2390
crypto,TRXUSDT,4h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.303,0.483,-0.3533,0.544,20.6,0.2849,2390
crypto,TRXUSDT,4h,entry,blend|ls,blend,ls,-,-,0.499,0.798,-0.1719,0.506,17.8,0.3403,2390
crypto,TRXUSDT,4h,entry,strength|ls,strength,ls,-,-,0.331,0.545,-0.229,0.443,57.2,0.2464,2390
crypto,TRXUSDT,4h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,1.004,1.287,-0.2884,0.532,9.7,1.5073,2390
crypto,TRXUSDT,4h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.722,-0.748,-0.446,0.241,7.3,-0.3858,2390
crypto,TRXUSDT,4h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.849,1.279,-0.3344,0.633,11.9,1.1789,2390
crypto,TRXUSDT,4h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.318,0.512,-0.4343,0.519,50.0,0.308,2390
crypto,TRXUSDT,4h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.352,0.57,-0.4447,0.519,57.5,0.3619,2390
crypto,TRXUSDT,4h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.581,0.939,-0.2729,0.595,14.4,0.7805,2390
crypto,TRXUSDT,4h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.453,0.727,-0.4741,0.595,17.0,0.5347,2390
crypto,TRXUSDT,4h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.504,0.787,-0.4424,0.582,16.6,0.6148,2390
crypto,TRXUSDT,4h,headline,blend|long_only,blend,long_only,-,-,0.906,1.165,-0.1037,0.443,11.2,0.6043,2390
crypto,TRXUSDT,4h,headline,blend|asym,blend,asym,-,-,0.797,1.251,-0.1243,0.481,13.2,0.5228,2390
equity,A,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.06,-0.066,-0.481,0.483,4.8,-0.2732,5328
equity,A,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.028,0.031,-0.4198,0.489,3.2,-0.1098,5328
equity,A,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.005,-0.005,-0.6196,0.489,2.1,-0.1748,5328
equity,A,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.095,-0.101,-0.571,0.455,3.3,-0.3252,5328
equity,A,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.201,-0.224,-0.5349,0.494,25.1,-0.4741,5328
equity,A,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.119,-0.132,-0.5518,0.472,15.6,-0.3662,5328
equity,A,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.323,-0.382,-0.6866,0.443,24.5,-0.6035,5328
equity,A,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.017,-0.019,-0.4902,0.5,4.0,-0.1987,5328
equity,A,1d,entry,blend|ls,blend,ls,-,-,-0.127,-0.122,-0.2975,0.398,3.5,-0.1615,5328
equity,A,1d,entry,strength|ls,strength,ls,-,-,-0.104,-0.102,-0.3311,0.426,10.5,-0.2025,5328
equity,A,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.296,0.266,-0.3026,0.42,2.0,0.5519,5328
equity,A,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.389,-0.24,-0.451,0.153,1.3,-0.4264,5328
equity,A,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.213,0.219,-0.3325,0.5,2.4,0.3293,5328
equity,A,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.015,-0.016,-0.5614,0.494,10.2,-0.1898,5328
equity,A,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.179,-0.191,-0.6156,0.483,14.0,-0.436,5328
equity,A,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.03,0.032,-0.4951,0.477,2.5,-0.1071,5328
equity,A,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.028,0.031,-0.4198,0.489,3.2,-0.1098,5328
equity,A,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.037,0.037,-0.4253,0.415,2.8,-0.0763,5328
equity,A,1d,headline,blend|long_only,blend,long_only,-,-,0.152,0.117,-0.2356,0.364,2.3,0.1125,5328
equity,A,1d,headline,blend|asym,blend,asym,-,-,0.058,0.054,-0.2532,0.415,2.7,0.025,5328
equity,AAL,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.373,-0.431,-0.7446,0.455,3.7,-0.639,5328
equity,AAL,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.005,-0.006,-0.6585,0.438,2.0,-0.1702,5328
equity,AAL,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.131,-0.154,-0.7374,0.438,1.3,-0.3759,5328
equity,AAL,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.131,-0.151,-0.6884,0.432,1.5,-0.3714,5328
equity,AAL,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.14,-0.168,-0.6342,0.449,15.6,-0.3889,5328
equity,AAL,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.429,-0.496,-0.7915,0.42,8.9,-0.6814,5328
equity,AAL,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.096,0.115,-0.4533,0.5,14.3,0.0432,5328
equity,AAL,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.029,-0.033,-0.6591,0.46,2.4,-0.213,5328
equity,AAL,1d,entry,blend|ls,blend,ls,-,-,-0.231,-0.224,-0.4339,0.381,2.3,-0.2776,5328
equity,AAL,1d,entry,strength|ls,strength,ls,-,-,-0.342,-0.353,-0.5998,0.386,6.5,-0.4303,5328
equity,AAL,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.143,0.12,-0.4115,0.261,1.0,0.1482,5328
equity,AAL,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.135,-0.11,-0.5023,0.227,1.0,-0.2773,5328
equity,AAL,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.093,0.1,-0.4751,0.449,1.3,0.0631,5328
equity,AAL,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.022,0.026,-0.6613,0.483,6.4,-0.1139,5328
equity,AAL,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.185,-0.21,-0.7424,0.432,7.9,-0.4393,5328
equity,AAL,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.097,0.114,-0.5982,0.455,1.4,0.0449,5328
equity,AAL,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.005,-0.006,-0.6585,0.438,2.0,-0.1702,5328
equity,AAL,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.192,-0.211,-0.6232,0.358,1.9,-0.4302,5328
equity,AAL,1d,headline,blend|long_only,blend,long_only,-,-,0.102,0.073,-0.1791,0.244,1.0,0.0562,5328
equity,AAL,1d,headline,blend|asym,blend,asym,-,-,-0.043,-0.041,-0.2577,0.392,1.4,-0.0512,5328
equity,AAP,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.207,0.238,-0.3492,0.5,3.9,0.3585,5328
equity,AAP,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.297,0.344,-0.4008,0.523,2.3,0.7053,5328
equity,AAP,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.097,0.11,-0.5354,0.466,2.2,0.0276,5328
equity,AAP,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.313,0.356,-0.4529,0.511,2.3,0.7736,5328
equity,AAP,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.03,-0.036,-0.5938,0.483,19.2,-0.2518,5328
equity,AAP,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.016,-0.018,-0.3821,0.494,14.3,-0.2278,5328
equity,AAP,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.027,0.033,-0.4824,0.517,19.9,-0.136,5328
equity,AAP,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.133,0.139,-0.3769,0.489,3.1,0.1241,5328
equity,AAP,1d,entry,blend|ls,blend,ls,-,-,0.164,0.179,-0.1769,0.42,2.8,0.1753,5328
equity,AAP,1d,entry,strength|ls,strength,ls,-,-,0.085,0.097,-0.2989,0.415,8.4,0.05,5328
equity,AAP,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.312,0.289,-0.2752,0.307,1.2,0.5298,5328
equity,AAP,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.122,0.091,-0.3283,0.244,1.1,0.1148,5328
equity,AAP,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.335,0.382,-0.2925,0.517,1.5,0.6219,5328
equity,AAP,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.148,0.167,-0.5125,0.483,7.6,0.1719,5328
equity,AAP,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.277,0.316,-0.4763,0.511,9.8,0.6156,5328
equity,AAP,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.263,0.3,-0.3463,0.511,1.9,0.5648,5328
equity,AAP,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.297,0.344,-0.4008,0.523,2.3,0.7053,5328
equity,AAP,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.256,0.273,-0.4014,0.449,1.9,0.5135,5328
equity,AAP,1d,headline,blend|long_only,blend,long_only,-,-,0.087,0.068,-0.1343,0.261,1.5,0.0462,5328
equity,AAP,1d,headline,blend|asym,blend,asym,-,-,0.138,0.141,-0.1202,0.42,1.9,0.0934,5328
equity,AAPL,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.316,0.357,-0.3049,0.54,4.2,0.7276,5328
equity,AAPL,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.492,0.549,-0.3509,0.54,2.2,1.5864,5328
equity,AAPL,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.425,0.477,-0.3311,0.494,1.9,1.2198,5328
equity,AAPL,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.356,0.382,-0.4523,0.528,2.3,0.8846,5328
equity,AAPL,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.069,0.079,-0.3942,0.523,22.4,-0.0217,5328
equity,AAPL,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.301,0.342,-0.4083,0.528,12.0,0.668,5328
equity,AAPL,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.235,0.268,-0.3255,0.523,22.0,0.4323,5328
equity,AAPL,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.051,0.058,-0.5166,0.523,3.9,-0.0625,5328
equity,AAPL,1d,entry,blend|ls,blend,ls,-,-,0.298,0.301,-0.199,0.483,3.4,0.3536,5328
equity,AAPL,1d,entry,strength|ls,strength,ls,-,-,0.136,0.135,-0.2971,0.466,9.5,0.1368,5328
equity,AAPL,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.701,0.683,-0.2358,0.477,1.5,2.7095,5328
equity,AAPL,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.334,-0.181,-0.3944,0.108,0.7,-0.3028,5328
equity,AAPL,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.647,0.688,-0.2481,0.557,1.7,2.3523,5328
equity,AAPL,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.304,0.339,-0.4346,0.517,9.8,0.6679,5328
equity,AAPL,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.145,0.161,-0.4862,0.523,12.4,0.1648,5328
equity,AAPL,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.401,0.448,-0.3753,0.523,2.2,1.0997,5328
equity,AAPL,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.492,0.549,-0.3509,0.54,2.2,1.5864,5328
equity,AAPL,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.5,0.511,-0.3509,0.472,1.9,1.5011,5328
equity,AAPL,1d,headline,blend|long_only,blend,long_only,-,-,0.518,0.458,-0.1074,0.438,2.6,0.6682,5328
equity,AAPL,1d,headline,blend|asym,blend,asym,-,-,0.457,0.448,-0.1299,0.483,2.9,0.5698,5328
equity,ABBV,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.053,-0.058,-0.6284,0.543,4.9,-0.2582,4963
equity,ABBV,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.065,0.07,-0.4132,0.518,3.3,-0.0368,4963
equity,ABBV,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.351,0.38,-0.3852,0.555,2.3,0.8198,4963
equity,ABBV,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.165,-0.177,-0.6384,0.494,3.6,-0.417,4963
equity,ABBV,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.265,-0.275,-0.585,0.494,22.4,-0.5385,4963
equity,ABBV,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.407,-0.448,-0.6745,0.494,15.1,-0.6627,4963
equity,ABBV,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.139,-0.146,-0.5386,0.439,25.1,-0.389,4963
equity,ABBV,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.135,0.152,-0.5366,0.549,4.0,0.1267,4963
equity,ABBV,1d,entry,blend|ls,blend,ls,-,-,-0.007,-0.007,-0.2801,0.402,3.7,-0.0539,4963
equity,ABBV,1d,entry,strength|ls,strength,ls,-,-,-0.289,-0.282,-0.5073,0.39,11.0,-0.3893,4963
equity,ABBV,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.387,0.355,-0.2611,0.476,2.1,0.8417,4963
equity,ABBV,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.551,-0.315,-0.5155,0.091,1.2,-0.477,4963
equity,ABBV,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.289,0.292,-0.3024,0.543,2.5,0.5301,4963
equity,ABBV,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.364,0.407,-0.367,0.537,9.4,0.8586,4963
equity,ABBV,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.274,0.299,-0.3118,0.543,11.8,0.527,4963
equity,ABBV,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.085,0.092,-0.4853,0.537,2.7,0.0087,4963
equity,ABBV,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.065,0.07,-0.4132,0.518,3.3,-0.0368,4963
equity,ABBV,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.05,0.05,-0.3966,0.439,2.9,-0.0524,4963
equity,ABBV,1d,headline,blend|long_only,blend,long_only,-,-,0.294,0.237,-0.1938,0.378,2.6,0.2977,4963
equity,ABBV,1d,headline,blend|asym,blend,asym,-,-,0.201,0.19,-0.219,0.421,2.9,0.1827,4963
equity,ABNB,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.805,-0.899,-0.5719,0.348,4.7,-0.5199,2064
equity,ABNB,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-1.051,-1.115,-0.6445,0.333,3.3,-0.6089,2064
equity,ABNB,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.662,-0.756,-0.5036,0.377,1.9,-0.459,2064
equity,ABNB,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.744,-0.771,-0.5572,0.304,2.6,-0.485,2064
equity,ABNB,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.621,-0.773,-0.4789,0.362,18.2,-0.4402,2064
equity,ABNB,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.871,-1.051,-0.5726,0.29,10.1,-0.5455,2064
equity,ABNB,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.136,0.175,-0.2606,0.464,15.0,0.0537,2064
equity,ABNB,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.579,-0.656,-0.5359,0.391,2.8,-0.4202,2064
equity,ABNB,1d,entry,blend|ls,blend,ls,-,-,-1.024,-1.023,-0.2855,0.217,2.2,-0.2686,2064
equity,ABNB,1d,entry,strength|ls,strength,ls,-,-,-0.873,-0.934,-0.3762,0.29,7.4,-0.3426,2064
equity,ABNB,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.569,-0.417,-0.4059,0.203,1.7,-0.3111,2064
equity,ABNB,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.921,-0.709,-0.4391,0.188,1.7,-0.4322,2064
equity,ABNB,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.804,-0.774,-0.4799,0.333,2.2,-0.415,2064
equity,ABNB,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.332,-0.403,-0.3293,0.449,6.4,-0.2728,2064
equity,ABNB,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.463,-0.551,-0.3934,0.42,9.0,-0.3402,2064
equity,ABNB,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-1.301,-1.344,-0.6955,0.319,2.7,-0.6822,2064
equity,ABNB,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-1.051,-1.115,-0.6445,0.333,3.3,-0.6089,2064
equity,ABNB,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.89,-0.693,-0.5281,0.203,2.4,-0.4667,2064
equity,ABNB,1d,headline,blend|long_only,blend,long_only,-,-,-0.656,-0.466,-0.1561,0.145,1.0,-0.1129,2064
equity,ABNB,1d,headline,blend|asym,blend,asym,-,-,-0.903,-0.869,-0.1964,0.246,1.4,-0.1619,2064
equity,ABT,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.116,0.13,-0.4521,0.494,5.8,0.0889,5328
equity,ABT,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.143,0.162,-0.4813,0.494,3.3,0.1591,5328
equity,ABT,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.393,0.442,-0.302,0.523,2.2,1.0739,5328
equity,ABT,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.031,0.035,-0.4497,0.477,3.3,-0.1023,5328
